event_type,level,trigger,description,file,line
ConversationEvents.MEMORY_LONG_TERM_LOOKUP,DEBUG,src/muxi/formation/memory/persistent_manager.py:173,Starting long-term memory search,src/muxi/formation/memory/persistent_manager.py,173
ConversationEvents.MEMORY_LONG_TERM_LOOKUP,DEBUG,src/muxi/services/memory/extractor.py:553,About to call long_term_memory.add with {list(add_params.keys())},src/muxi/services/memory/extractor.py,553
ConversationEvents.MEMORY_LONG_TERM_RETRIEVED,DEBUG,src/muxi/formation/memory/persistent_manager.py:257,NO DESCRIPTION,src/muxi/formation/memory/persistent_manager.py,257
ConversationEvents.MEMORY_LONG_TERM_RETRIEVED,INFO,src/muxi/services/memory/long_term.py:689,Long-term memory search completed,src/muxi/services/memory/long_term.py,689
ConversationEvents.MEMORY_LONG_TERM_RETRIEVED,INFO,src/muxi/services/memory/memobase.py:281,Memory search completed successfully,src/muxi/services/memory/memobase.py,281
ConversationEvents.MEMORY_LONG_TERM_RETRIEVED,INFO,src/muxi/services/memory/memobase.py:567,User memories retrieval completed successfully,src/muxi/services/memory/memobase.py,567
ConversationEvents.MEMORY_LONG_TERM_UPDATED,INFO,src/muxi/services/memory/long_term.py:936,Long-term memory update completed,src/muxi/services/memory/long_term.py,936
ConversationEvents.MEMORY_LONG_TERM_UPDATED,INFO,src/muxi/services/memory/long_term.py:998,Long-term memory item deleted,src/muxi/services/memory/long_term.py,998
ConversationEvents.MEMORY_LONG_TERM_UPDATE_FAILED,WARNING,src/muxi/services/memory/long_term.py:908,Long-term memory update failed - memory not found,src/muxi/services/memory/long_term.py,908
ConversationEvents.MEMORY_WORKING_LOOKUP,DEBUG,src/muxi/formation/memory/buffer_manager.py:128,Starting buffer memory search,src/muxi/formation/memory/buffer_manager.py,128
ConversationEvents.MEMORY_WORKING_LOOKUP,INFO,src/muxi/services/memory/working.py:583,Working memory search started,src/muxi/services/memory/working.py,583
ConversationEvents.MEMORY_WORKING_LOOKUP,WARNING,src/muxi/services/llm/llm.py:446,Circuit breaker opened due to repeated failures,src/muxi/services/llm/llm.py,446
ConversationEvents.MEMORY_WORKING_RETRIEVED,DEBUG,src/muxi/formation/memory/buffer_manager.py:146,NO DESCRIPTION,src/muxi/formation/memory/buffer_manager.py,146
ConversationEvents.MEMORY_WORKING_RETRIEVED,DEBUG,src/muxi/services/memory/sqlite.py:730,Retrieved {len(results)} recent memories with orders: {orders[:5]},src/muxi/services/memory/sqlite.py,730
ConversationEvents.MEMORY_WORKING_RETRIEVED,INFO,src/muxi/services/memory/working.py:603,Working memory using recency search (no embedding model configured),src/muxi/services/memory/working.py,603
ConversationEvents.MEMORY_WORKING_RETRIEVED,INFO,src/muxi/services/memory/working.py:622,Working memory search completed (recency-only),src/muxi/services/memory/working.py,622
ConversationEvents.MEMORY_WORKING_RETRIEVED,INFO,src/muxi/services/memory/working.py:785,Working memory vector search completed: {len(final_results)} results,src/muxi/services/memory/working.py,785
ConversationEvents.MEMORY_WORKING_RETRIEVED,WARNING,src/muxi/services/memory/working.py:678,NO DESCRIPTION,src/muxi/services/memory/working.py,678
ConversationEvents.MEMORY_WORKING_RETRIEVED,WARNING,src/muxi/services/memory/working.py:828,Working memory search completed with fallback,src/muxi/services/memory/working.py,828
ConversationEvents.MEMORY_WORKING_UPDATED,DEBUG,src/muxi/formation/overlord/overlord.py:5021,Stored async response in buffer memory for request {request_id},src/muxi/formation/overlord/overlord.py,5021
ConversationEvents.MEMORY_WORKING_UPDATED,INFO,src/muxi/formation/agents/knowledge/handler.py:1312,Knowledge results injected into working memory,src/muxi/formation/agents/knowledge/handler.py,1312
ConversationEvents.MEMORY_WORKING_UPDATED,INFO,src/muxi/formation/memory/buffer_manager.py:76,Successfully added message to buffer memory,src/muxi/formation/memory/buffer_manager.py,76
ConversationEvents.MEMORY_WORKING_UPDATE_FAILED,WARNING,src/muxi/formation/agents/knowledge/handler.py:1326,Failed to inject knowledge into working memory,src/muxi/formation/agents/knowledge/handler.py,1326
ConversationEvents.MEMORY_WORKING_UPDATE_FAILED,WARNING,src/muxi/formation/agents/knowledge/handler.py:1408,Failed to search working memory in unified search,src/muxi/formation/agents/knowledge/handler.py,1408
ConversationEvents.MEMORY_WORKING_UPDATE_FAILED,WARNING,src/muxi/formation/memory/buffer_manager.py:87,[BufferManager] Error adding to buffer: {e},src/muxi/formation/memory/buffer_manager.py,87
ConversationEvents.MEMORY_WORKING_UPDATE_FAILED,WARNING,src/muxi/formation/overlord/overlord.py:5033,Failed to store async response in buffer memory: {e},src/muxi/formation/overlord/overlord.py,5033
ConversationEvents.MODEL_REQUEST_COMPLETED,INFO,src/muxi/services/llm/llm.py:1247,Fallback model {self.fallback_model} succeeded after {original_model} failed,src/muxi/services/llm/llm.py,1247
ConversationEvents.MODEL_REQUEST_COMPLETED,INFO,src/muxi/services/llm/service.py:373,Chat completion served from cache for {model},src/muxi/services/llm/service.py,373
ConversationEvents.MODEL_REQUEST_COMPLETED,INFO,src/muxi/services/llm/service.py:413,Chat completion successful for {model},src/muxi/services/llm/service.py,413
ConversationEvents.MODEL_REQUEST_COMPLETED,INFO,src/muxi/services/llm/service.py:521,Embedding served from cache for {model},src/muxi/services/llm/service.py,521
ConversationEvents.MODEL_REQUEST_COMPLETED,INFO,src/muxi/services/llm/service.py:553,Embedding successful for {model},src/muxi/services/llm/service.py,553
ConversationEvents.MODEL_REQUEST_STARTED,INFO,src/muxi/services/llm/llm.py:1335, ,src/muxi/services/llm/llm.py,1335
ConversationEvents.MODEL_REQUEST_STARTED,INFO,src/muxi/services/llm/service.py:341,Chat completion request started for {model},src/muxi/services/llm/service.py,341
ConversationEvents.MODEL_REQUEST_STARTED,INFO,src/muxi/services/llm/service.py:498,Embedding request started for {model},src/muxi/services/llm/service.py,498
ConversationEvents.ONETIME_JOB_COMPLETED,INFO,src/muxi/services/scheduler/service.py:895,One-time job completed via webhook: {job['title']},src/muxi/services/scheduler/service.py,895
ConversationEvents.ONETIME_JOB_MARKED_COMPLETED,INFO,src/muxi/services/scheduler/manager.py:568,One-time job marked as completed: {job_id},src/muxi/services/scheduler/manager.py,568
ConversationEvents.OVERLORD_AGENT_SELECTED,INFO,src/muxi/formation/overlord/overlord.py:6695,Agent selection completed: {agent_name},src/muxi/formation/overlord/overlord.py,6695
ConversationEvents.OVERLORD_AGENT_SELECTION_STARTED,INFO,src/muxi/formation/overlord/overlord.py:6651,Starting agent selection process,src/muxi/formation/overlord/overlord.py,6651
ConversationEvents.OVERLORD_PROCESSING_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:8875,Error checking agent clarification request: {str(e)},src/muxi/formation/overlord/overlord.py,8875
ConversationEvents.OVERLORD_ROUTING_COMPLETED,INFO,src/muxi/formation/overlord/agent_router.py:119,Routing model acquired for agent selection,src/muxi/formation/overlord/agent_router.py,119
ConversationEvents.OVERLORD_ROUTING_COMPLETED,INFO,src/muxi/formation/overlord/agent_router.py:162,Agent selected via LLM routing model,src/muxi/formation/overlord/agent_router.py,162
ConversationEvents.OVERLORD_ROUTING_COMPLETED,INFO,src/muxi/formation/overlord/overlord.py:8156,Workflow {workflow_id} execution complete,src/muxi/formation/overlord/overlord.py,8156
ConversationEvents.OVERLORD_ROUTING_COMPLETED,WARNING,src/muxi/formation/overlord/agent_router.py:152,"Routing model returned invalid agent, used intelligent selection",src/muxi/formation/overlord/agent_router.py,152
ConversationEvents.OVERLORD_ROUTING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:8180,Error executing workflow {workflow_id}: {str(e)},src/muxi/formation/overlord/overlord.py,8180
ConversationEvents.OVERLORD_ROUTING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:8426,Error in streaming workflow execution: {str(e)},src/muxi/formation/overlord/overlord.py,8426
ConversationEvents.OVERLORD_ROUTING_FAILED,WARNING,src/muxi/formation/overlord/agent_router.py:127,"Routing model creation failed, falling back to intelligent selection",src/muxi/formation/overlord/agent_router.py,127
ConversationEvents.OVERLORD_ROUTING_FAILED,WARNING,src/muxi/formation/overlord/agent_router.py:183,"Agent routing failed, falling back to intelligent selection",src/muxi/formation/overlord/agent_router.py,183
ConversationEvents.OVERLORD_ROUTING_STARTED,INFO,src/muxi/formation/overlord/overlord.py:8020,Starting SEQUENTIAL execution of SOP workflow {workflow_id},src/muxi/formation/overlord/overlord.py,8020
ConversationEvents.OVERLORD_ROUTING_STARTED,INFO,src/muxi/formation/overlord/overlord.py:8036,Starting execution of workflow {workflow_id},src/muxi/formation/overlord/overlord.py,8036
ConversationEvents.OVERLORD_TASK_DECOMPOSED,INFO,src/muxi/formation/overlord/overlord.py:7979,Workflow {workflow_id} progress update,src/muxi/formation/overlord/overlord.py,7979
ConversationEvents.OVERLORD_WORKFLOW_CANCELLED,INFO,src/muxi/formation/workflow/executor.py:1696,Workflow {workflow_id} cancelled with {len(cancelled_tasks)} in-progress tasks,src/muxi/formation/workflow/executor.py,1696
ConversationEvents.OVERLORD_WORKFLOW_STARTED,INFO,src/muxi/formation/overlord/overlord.py:7196,Starting workflow orchestration (complexity: {analysis.complexity_score}),src/muxi/formation/overlord/overlord.py,7196
ConversationEvents.PROMPT_FORMATION_ENHANCED,INFO,src/muxi/services/scheduler/rewriter.py:292,Prompt enhanced for formation capabilities,src/muxi/services/scheduler/rewriter.py,292
ConversationEvents.PROMPT_FORMATION_ENHANCEMENT_STARTED,INFO,src/muxi/services/scheduler/rewriter.py:229,Starting formation-specific prompt enhancement,src/muxi/services/scheduler/rewriter.py,229
ConversationEvents.PROMPT_VALIDATION_COMPLETED,INFO,src/muxi/services/scheduler/rewriter.py:407,Execution prompt validation completed,src/muxi/services/scheduler/rewriter.py,407
ConversationEvents.REQUEST_COMPLETED,INFO,src/muxi/formation/overlord/overlord.py:5062,Request {request_id} completed in {int(processing_time * 1000)}ms,src/muxi/formation/overlord/overlord.py,5062
ConversationEvents.REQUEST_COMPLETED,INFO,src/muxi/formation/server/routes/client/triggers.py:161,Trigger '{trigger_name}' completed,src/muxi/formation/server/routes/client/triggers.py,161
ConversationEvents.REQUEST_COMPLETED,INFO,src/muxi/formation/server/routes/client/triggers.py:210,Trigger '{trigger_name}' completed synchronously,src/muxi/formation/server/routes/client/triggers.py,210
ConversationEvents.REQUEST_COMPLETED,INFO,src/muxi/formation/workflow/decomposer.py:1184,ApprovalManager.present_plan_for_approval completed successfully,src/muxi/formation/workflow/decomposer.py,1184
ConversationEvents.REQUEST_COMPLETED,INFO,src/muxi/formation/workflow/workflow_manager.py:162,Workflow completed,src/muxi/formation/workflow/workflow_manager.py,162
ConversationEvents.REQUEST_FAILED,ERROR,src/muxi/formation/overlord/chat_orchestrator.py:322,File processing failed for request {request_id},src/muxi/formation/overlord/chat_orchestrator.py,322
ConversationEvents.REQUEST_FAILED,ERROR,src/muxi/formation/server/routes/client/chat.py:113,Chat request failed: {e},src/muxi/formation/server/routes/client/chat.py,113
ConversationEvents.REQUEST_FAILED,ERROR,src/muxi/formation/server/routes/client/triggers.py:174,Trigger '{trigger_name}' failed: {e},src/muxi/formation/server/routes/client/triggers.py,174
ConversationEvents.REQUEST_FAILED,ERROR,src/muxi/formation/server/routes/client/triggers.py:237,Trigger '{trigger_name}' failed: {e},src/muxi/formation/server/routes/client/triggers.py,237
ConversationEvents.REQUEST_PROCESSING,DEBUG,src/muxi/formation/overlord/overlord.py:6228,"Non-actionable message, using fast conversational path",src/muxi/formation/overlord/overlord.py,6228
ConversationEvents.REQUEST_PROCESSING,DEBUG,src/muxi/services/memory/memobase.py:124,Skipping memory store for anonymous user,src/muxi/services/memory/memobase.py,124
ConversationEvents.REQUEST_PROCESSING,DEBUG,src/muxi/services/memory/memobase.py:236,Skipping memory search for anonymous user,src/muxi/services/memory/memobase.py,236
ConversationEvents.REQUEST_PROCESSING,DEBUG,src/muxi/services/memory/memobase.py:380,Skipping memory deletion for anonymous user,src/muxi/services/memory/memobase.py,380
ConversationEvents.REQUEST_PROCESSING,DEBUG,src/muxi/services/memory/memobase.py:539,Skipping user memories retrieval for anonymous user,src/muxi/services/memory/memobase.py,539
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/long_term.py:497,Long-term memory storage completed,src/muxi/services/memory/long_term.py,497
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/long_term.py:646,Long-term memory search started,src/muxi/services/memory/long_term.py,646
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/long_term.py:883,Long-term memory update started,src/muxi/services/memory/long_term.py,883
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/long_term.py:963,Long-term memory deletion started,src/muxi/services/memory/long_term.py,963
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/memobase.py:108,Starting memory store operation,src/muxi/services/memory/memobase.py,108
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/memobase.py:156,Memory store completed successfully,src/muxi/services/memory/memobase.py,156
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/memobase.py:219,Starting memory search operation,src/muxi/services/memory/memobase.py,219
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/memobase.py:370,Starting memory deletion operation,src/muxi/services/memory/memobase.py,370
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/memobase.py:397,Memory deletion completed,src/muxi/services/memory/memobase.py,397
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/memory/memobase.py:523,Starting user memories retrieval,src/muxi/services/memory/memobase.py,523
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/scheduler/rewriter.py:100,Starting prompt rewriting for scheduled execution,src/muxi/services/scheduler/rewriter.py,100
ConversationEvents.REQUEST_PROCESSING,INFO,src/muxi/services/scheduler/rewriter.py:114,Prompt rewritten using LLM,src/muxi/services/scheduler/rewriter.py,114
ConversationEvents.REQUEST_RECEIVED,INFO,src/muxi/formation/server/routes/client/chat.py:63,Chat request received via Formation API,src/muxi/formation/server/routes/client/chat.py,63
ConversationEvents.REQUEST_RECEIVED,INFO,src/muxi/formation/server/routes/client/triggers.py:128,Trigger '{trigger_name}' request received,src/muxi/formation/server/routes/client/triggers.py,128
ConversationEvents.REQUEST_TOPICS_EXTRACTED,INFO,src/muxi/formation/overlord/overlord.py:6373,Extracted {len(analysis.topics)} topic tags from request,src/muxi/formation/overlord/overlord.py,6373
ConversationEvents.REQUEST_VALIDATED,DEBUG,src/muxi/formation/overlord/chat_orchestrator.py:220,Reusing request_id {request_id} for clarification response,src/muxi/formation/overlord/chat_orchestrator.py,220
ConversationEvents.REQUEST_VALIDATED,INFO,src/muxi/formation/overlord/chat_orchestrator.py:279,Request {request_id} validated,src/muxi/formation/overlord/chat_orchestrator.py,279
ConversationEvents.REQUEST_VALIDATED,INFO,src/muxi/formation/overlord/chat_orchestrator.py:358,Creating extraction task,src/muxi/formation/overlord/chat_orchestrator.py,358
ConversationEvents.REQUEST_VALIDATED,INFO,src/muxi/formation/overlord/chat_orchestrator.py:984,Extraction async method started,src/muxi/formation/overlord/chat_orchestrator.py,984
ConversationEvents.REQUEST_VALIDATED,INFO,src/muxi/formation/overlord/chat_orchestrator.py:998,About to call overlord.extract_user_information,src/muxi/formation/overlord/chat_orchestrator.py,998
ConversationEvents.REQUEST_VALIDATED,INFO,src/muxi/formation/overlord/chat_orchestrator.py:1016,overlord.extract_user_information completed,src/muxi/formation/overlord/chat_orchestrator.py,1016
ConversationEvents.REQUEST_VALIDATED,INFO,src/muxi/formation/overlord/overlord.py:3643,Overlord about to call extraction coordinator,src/muxi/formation/overlord/overlord.py,3643
ConversationEvents.REQUEST_VALIDATED,INFO,src/muxi/formation/overlord/overlord.py:3660,Coordinator call completed successfully,src/muxi/formation/overlord/overlord.py,3660
ConversationEvents.REQUEST_VALIDATED,INFO,src/muxi/formation/overlord/overlord.py:4794,Async mode requested with streaming - ignoring streaming to prevent conflict,src/muxi/formation/overlord/overlord.py,4794
